duration,credit_amount,age,installment_commitment,residence_since,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,default
17,11982,64,2,9,3,2,A13,A33,A41,A62,A72,0
50,3848,41,3,6,2,0,A13,A32,A48,A63,A71,0
37,18485,21,1,6,3,0,A13,A33,A42,A65,A72,0
62,6330,58,1,3,3,2,A13,A31,A45,A65,A74,0
29,12029,20,3,2,1,1,A13,A31,A42,A61,A73,1
32,8620,71,3,2,1,0,A14,A33,A46,A64,A71,0
11,18974,60,2,7,2,1,A14,A32,A41,A64,A75,0
6,5980,47,2,5,3,1,A14,A30,A43,A62,A75,0
35,9943,64,3,1,2,0,A12,A30,A410,A61,A73,0
33,6870,33,3,5,1,0,A13,A33,A49,A63,A75,0
18,670,24,2,1,3,1,A13,A34,A48,A61,A75,0
37,3309,56,1,9,3,2,A13,A30,A410,A64,A75,0
13,7493,39,1,8,2,1,A13,A31,A47,A63,A72,0
64,12446,58,1,4,3,0,A14,A31,A47,A63,A72,1
1,4491,48,2,1,3,1,A13,A34,A47,A64,A71,0
63,1326,66,3,8,1,0,A12,A34,A46,A62,A72,0
34,10357,30,1,5,2,2,A14,A31,A45,A61,A74,0
10,17013,58,3,1,1,2,A14,A33,A47,A64,A71,0
7,18301,58,2,2,2,2,A14,A33,A46,A61,A75,0
56,7298,69,2,5,1,2,A12,A33,A40,A61,A75,0
37,18291,46,3,9,2,2,A14,A31,A45,A62,A73,0
29,5636,45,3,8,3,0,A12,A34,A47,A63,A71,0
12,17921,61,3,8,3,1,A11,A32,A44,A64,A75,0
17,12991,70,3,9,2,2,A13,A31,A45,A63,A72,0
48,8046,36,1,2,2,0,A12,A31,A41,A65,A75,0
26,6403,40,3,7,2,1,A13,A30,A410,A64,A75,0
12,14355,64,1,5,2,1,A13,A33,A41,A61,A73,0
21,16906,67,2,3,3,2,A14,A30,A41,A64,A75,0
42,15449,25,1,8,2,2,A14,A31,A45,A63,A74,0
61,10325,42,3,2,3,1,A12,A31,A44,A65,A74,1
58,6787,55,1,4,3,1,A12,A31,A45,A62,A75,0
54,12693,74,2,5,2,0,A14,A32,A45,A64,A75,0
34,1905,55,3,5,3,2,A13,A30,A43,A62,A74,0
7,10170,52,2,4,2,1,A14,A34,A46,A65,A72,0
35,18078,43,2,3,3,1,A13,A33,A48,A63,A71,1
15,9267,20,3,3,2,2,A11,A33,A46,A65,A74,0
65,8423,19,1,5,2,0,A12,A32,A45,A64,A73,1
25,2106,22,2,6,1,0,A14,A30,A410,A61,A74,0
59,9143,37,3,1,1,2,A13,A33,A42,A63,A71,0
6,8816,29,2,4,2,0,A11,A31,A45,A64,A74,1
52,12146,55,1,6,1,0,A13,A30,A47,A63,A71,0
21,11056,33,2,2,3,0,A12,A33,A47,A63,A72,1
71,10558,54,2,5,2,1,A14,A30,A43,A64,A72,0
32,6750,55,2,9,2,1,A13,A32,A44,A61,A75,0
53,2183,53,2,3,2,0,A12,A34,A43,A61,A72,0
59,12226,63,1,3,1,2,A14,A34,A41,A64,A74,0
69,19635,46,3,9,1,2,A11,A30,A410,A63,A73,0
62,8163,52,2,3,3,2,A13,A32,A44,A63,A74,0
4,13583,66,1,4,1,0,A14,A33,A40,A64,A72,0
18,19606,54,2,9,1,2,A14,A31,A41,A64,A73,0
56,13646,71,2,4,3,1,A14,A30,A46,A65,A72,1
24,11753,38,2,5,2,2,A12,A30,A44,A61,A71,0
66,16236,38,1,2,2,2,A11,A33,A49,A63,A74,0
13,3723,45,2,8,3,1,A11,A31,A47,A63,A73,0
62,5941,23,2,9,1,1,A12,A31,A45,A63,A75,1
54,10322,37,3,4,3,0,A13,A33,A47,A63,A73,0
15,7881,53,1,3,3,0,A12,A30,A410,A64,A73,0
69,13363,30,3,4,2,0,A11,A33,A41,A61,A73,1
3,5684,57,3,7,1,0,A12,A34,A47,A65,A75,0
37,17153,28,3,1,2,0,A11,A33,A48,A64,A73,0
37,9815,41,3,2,2,1,A11,A32,A47,A63,A74,1
3,5033,36,2,5,3,1,A11,A30,A46,A61,A73,1
63,17926,40,3,9,2,1,A11,A32,A47,A61,A72,0
35,15060,48,1,6,2,2,A13,A30,A41,A62,A73,0
52,2141,54,2,3,2,2,A11,A30,A45,A64,A73,0
28,16425,54,3,3,1,2,A14,A34,A46,A61,A75,0
18,11133,20,3,7,1,0,A14,A33,A48,A64,A71,0
36,3797,51,1,3,2,2,A11,A33,A410,A61,A75,0
33,18267,46,1,3,3,0,A11,A34,A42,A61,A75,0
64,4496,20,3,7,3,0,A12,A34,A45,A65,A73,1
26,514,32,3,9,2,0,A13,A31,A47,A62,A71,0
48,15395,24,3,9,1,0,A11,A32,A43,A64,A75,0
40,2174,20,3,3,3,2,A12,A30,A44,A63,A72,0
17,5599,64,3,8,3,1,A11,A31,A41,A65,A71,0
40,18364,60,1,1,1,0,A13,A33,A410,A63,A75,0
7,19930,33,1,8,1,2,A13,A31,A49,A65,A73,0
57,7863,62,2,2,3,0,A14,A33,A46,A61,A72,0
8,6457,51,2,4,2,0,A13,A34,A47,A62,A71,0
56,4710,37,1,7,3,1,A14,A30,A45,A64,A72,0
31,16276,61,2,6,1,0,A13,A30,A48,A61,A74,0
59,17859,70,3,9,1,1,A12,A30,A410,A63,A75,0
58,18569,56,2,8,1,2,A13,A34,A42,A62,A73,1
12,2583,50,3,2,1,0,A12,A33,A48,A63,A74,0
48,18570,31,3,4,2,1,A14,A34,A48,A64,A73,0
31,4658,73,2,1,3,0,A12,A30,A48,A63,A75,0
63,17071,59,2,7,1,0,A14,A30,A45,A62,A74,0
39,3282,52,3,4,1,0,A13,A30,A48,A64,A71,1
20,4600,28,1,8,1,1,A12,A33,A46,A61,A74,0
48,12201,71,2,2,3,2,A12,A33,A47,A61,A71,1
71,16025,37,2,8,1,1,A14,A31,A47,A62,A71,1
54,18956,47,1,2,3,2,A13,A31,A47,A62,A73,1
71,597,70,2,8,2,1,A11,A32,A42,A62,A72,0
29,9983,45,3,1,1,1,A11,A33,A45,A63,A72,0
48,3964,32,1,2,2,2,A12,A34,A46,A61,A71,1
56,2287,55,1,5,3,2,A14,A33,A43,A61,A75,1
17,8263,67,3,1,2,2,A14,A31,A43,A61,A72,1
9,1183,30,3,5,1,1,A14,A30,A46,A64,A72,0
34,16592,64,3,5,2,2,A13,A31,A41,A65,A75,1
45,1632,52,1,7,2,0,A13,A31,A410,A62,A73,0
9,12814,64,3,2,2,0,A13,A31,A410,A64,A71,1
7,6377,41,2,2,2,0,A11,A32,A47,A65,A74,0
16,13568,73,2,6,2,0,A12,A32,A45,A62,A74,0
19,15133,18,3,3,3,2,A13,A32,A410,A65,A71,0
6,16258,59,2,8,3,2,A12,A34,A410,A61,A73,1
11,17925,41,2,3,1,0,A14,A32,A48,A65,A74,0
61,11557,44,1,4,3,2,A13,A34,A44,A62,A72,0
42,1354,35,3,7,3,0,A13,A33,A49,A64,A73,0
13,6238,43,2,1,1,1,A13,A33,A49,A62,A75,1
12,2526,46,3,1,3,2,A12,A32,A40,A65,A71,0
20,5865,25,3,9,1,1,A11,A33,A46,A65,A74,1
50,3050,61,2,6,1,2,A11,A33,A43,A62,A71,1
36,7589,43,2,5,3,2,A14,A30,A49,A61,A75,1
69,17123,22,1,2,2,2,A12,A32,A43,A62,A74,0
37,17373,50,1,2,1,1,A13,A32,A42,A62,A71,0
12,12543,57,1,7,2,1,A11,A31,A44,A65,A75,0
40,1536,22,2,6,1,0,A14,A31,A45,A63,A72,0
54,6622,66,1,8,3,1,A11,A33,A42,A65,A75,1
2,15078,64,3,3,2,1,A12,A31,A47,A65,A73,0
50,16189,53,1,3,1,0,A14,A30,A41,A65,A73,0
41,16650,30,1,5,3,1,A12,A32,A46,A65,A75,0
45,12192,34,1,4,2,1,A14,A30,A40,A61,A72,0
9,12554,30,3,8,3,0,A12,A32,A48,A64,A71,1
62,2267,42,3,6,3,1,A13,A34,A48,A62,A71,0
47,5208,19,2,8,2,0,A13,A32,A44,A62,A72,0
5,8853,41,1,7,1,2,A12,A30,A41,A63,A74,0
1,19890,53,3,2,1,2,A12,A33,A45,A61,A75,0
44,1756,42,3,9,3,1,A11,A31,A49,A63,A73,1
22,10643,51,3,6,1,2,A11,A31,A44,A62,A73,0
38,5851,29,2,6,2,1,A14,A30,A410,A63,A73,0
19,14763,36,2,2,2,0,A12,A31,A43,A65,A71,1
31,1249,67,2,9,3,0,A12,A33,A41,A65,A71,0
67,17592,59,1,1,3,0,A12,A31,A44,A62,A72,0
42,6916,47,3,6,2,2,A11,A34,A47,A63,A74,1
26,7450,54,2,8,2,0,A11,A32,A41,A65,A75,1
13,12828,60,2,2,3,0,A13,A34,A46,A61,A73,1
58,2213,18,3,3,3,1,A14,A32,A42,A61,A72,0
18,13277,20,3,7,2,1,A11,A34,A45,A62,A74,0
67,8808,66,1,1,3,1,A14,A31,A43,A64,A71,1
3,11173,43,1,5,1,1,A14,A31,A45,A64,A73,1
55,15878,32,1,6,2,0,A11,A33,A410,A63,A75,0
58,15829,63,2,7,2,1,A12,A34,A41,A62,A73,1
63,14382,73,2,7,3,2,A12,A32,A49,A62,A73,0
52,17079,64,3,3,3,2,A13,A32,A44,A65,A75,0
24,5214,65,1,7,2,2,A12,A31,A41,A65,A72,0
9,11164,45,3,1,3,1,A12,A31,A47,A61,A75,0
37,16253,21,1,4,1,0,A11,A31,A48,A61,A75,0
53,12821,36,1,7,3,1,A14,A34,A47,A62,A71,1
24,15130,41,1,7,2,2,A12,A32,A40,A65,A72,1
21,18158,74,1,4,3,1,A11,A34,A44,A65,A72,0
40,4209,57,3,1,2,2,A14,A32,A43,A62,A74,1
62,838,23,3,8,1,0,A11,A32,A43,A61,A74,1
70,7261,33,2,4,2,0,A12,A33,A410,A65,A71,0
69,4775,49,1,2,1,0,A12,A31,A46,A64,A71,1
14,11991,47,3,4,1,0,A11,A34,A49,A63,A74,0
42,18540,52,1,8,1,0,A13,A34,A49,A61,A74,0
50,7262,25,1,8,1,1,A14,A31,A43,A64,A72,1
61,9334,22,2,5,1,0,A14,A34,A40,A62,A74,0
4,14858,54,2,2,3,1,A12,A33,A42,A62,A75,0
17,10372,29,3,7,1,2,A11,A34,A47,A63,A73,0
57,18053,42,3,3,3,2,A11,A32,A49,A65,A75,1
48,8673,50,2,6,3,0,A12,A31,A46,A64,A74,0
44,17185,56,3,9,3,1,A11,A31,A41,A65,A73,0
45,11833,41,3,5,2,0,A12,A33,A46,A64,A71,1
33,18450,28,2,9,2,2,A13,A34,A41,A62,A74,1
31,11856,59,1,4,1,1,A14,A32,A45,A62,A74,0
47,8316,52,1,9,3,2,A13,A30,A47,A65,A71,0
6,12649,57,2,1,2,1,A11,A32,A42,A65,A74,0
71,19094,18,1,4,3,2,A14,A32,A42,A64,A73,1
34,11844,25,1,1,2,0,A12,A34,A47,A63,A71,1
53,16687,40,2,9,3,0,A12,A30,A47,A62,A71,0
14,12351,37,3,8,2,0,A14,A33,A49,A64,A72,0
16,7730,49,2,8,1,2,A13,A34,A45,A61,A74,1
43,9303,28,2,7,1,2,A13,A31,A40,A65,A72,0
12,16295,24,1,9,1,2,A12,A30,A410,A62,A73,0
70,2443,47,2,3,3,0,A11,A31,A42,A63,A73,0
19,14515,65,1,7,1,2,A12,A30,A49,A63,A71,0
41,8848,56,2,6,1,2,A11,A31,A46,A61,A72,1
53,12250,30,3,5,2,0,A11,A34,A41,A65,A74,0
29,5885,59,1,9,2,2,A14,A30,A48,A65,A73,0
70,17139,66,2,4,2,1,A14,A33,A48,A64,A72,0
59,19994,20,1,3,1,2,A12,A34,A41,A61,A71,1
64,9743,24,2,3,2,0,A14,A30,A45,A63,A75,0
24,16773,60,2,2,2,1,A12,A31,A41,A63,A71,0
16,5532,30,2,1,1,0,A14,A32,A40,A61,A71,0
52,6761,54,1,3,2,0,A13,A30,A49,A61,A72,0
6,19301,42,1,8,3,0,A13,A34,A48,A63,A75,0
37,19140,40,3,6,2,1,A13,A31,A44,A61,A74,0
4,3134,68,3,2,3,1,A14,A34,A40,A61,A71,0
38,2391,64,3,8,2,0,A11,A31,A46,A65,A71,1
41,11183,50,3,5,2,2,A14,A34,A410,A61,A75,0
14,10467,22,2,4,3,1,A13,A30,A42,A63,A74,0
71,12628,49,1,1,1,0,A12,A30,A45,A62,A71,1
51,7926,47,2,1,3,2,A11,A30,A43,A63,A71,0
65,2470,48,1,4,1,0,A13,A31,A42,A65,A72,1
52,7271,30,1,9,2,1,A14,A33,A45,A61,A72,0
30,11184,59,2,6,1,1,A12,A34,A47,A63,A73,0
57,13357,22,2,1,1,2,A14,A33,A45,A64,A72,1
30,17532,40,1,8,3,1,A12,A33,A45,A62,A74,0
42,10332,18,3,9,1,0,A13,A33,A44,A63,A73,0
11,15140,27,3,2,1,0,A12,A32,A44,A61,A72,0
27,13126,67,1,6,3,2,A12,A34,A40,A65,A75,1
24,18985,44,2,7,1,2,A12,A32,A43,A62,A72,0
39,13923,71,2,1,1,2,A13,A34,A410,A64,A72,0
18,17302,25,1,5,3,2,A12,A32,A47,A64,A72,0
45,16833,69,2,5,3,0,A14,A34,A45,A61,A71,0
12,2852,20,1,3,3,0,A11,A30,A46,A64,A75,0
49,2251,36,1,2,1,0,A14,A33,A410,A62,A73,0
31,19541,68,1,1,2,0,A12,A31,A410,A64,A71,0
22,12667,19,2,6,3,2,A12,A33,A48,A61,A75,1
44,6024,66,3,7,3,1,A13,A34,A47,A64,A73,0
64,19235,48,1,2,1,0,A14,A31,A43,A65,A72,0
25,15683,65,2,2,2,1,A12,A33,A46,A62,A71,1
51,18173,70,3,5,2,2,A13,A34,A42,A61,A73,1
7,11815,27,1,5,1,2,A13,A33,A44,A61,A72,1
6,3202,70,3,3,3,1,A13,A34,A42,A65,A71,0
24,9335,33,2,3,1,2,A13,A32,A46,A61,A73,0
19,19789,54,3,1,2,1,A12,A32,A42,A63,A73,0
9,15042,37,3,3,3,0,A12,A30,A47,A61,A71,0
36,12759,20,2,9,2,2,A13,A31,A49,A64,A71,0
40,3422,52,1,2,2,2,A13,A32,A47,A61,A73,0
24,7154,51,2,1,2,1,A14,A34,A45,A62,A74,0
48,2521,38,2,9,2,1,A13,A33,A48,A61,A72,1
63,14455,53,1,5,3,1,A13,A30,A41,A62,A73,1
69,16216,49,1,8,3,1,A12,A33,A45,A65,A71,1
53,11810,71,2,4,3,1,A11,A33,A410,A63,A73,0
54,17020,35,1,8,1,2,A14,A31,A43,A64,A71,1
42,4725,51,1,5,3,1,A12,A33,A46,A63,A72,1
45,9709,73,2,6,2,0,A13,A31,A410,A63,A71,0
14,12392,55,2,6,2,1,A13,A34,A40,A65,A71,0
29,16223,20,2,6,3,2,A13,A33,A43,A61,A74,0
6,13219,70,2,2,3,0,A14,A33,A410,A63,A71,1
7,3640,20,3,9,1,2,A13,A33,A49,A64,A75,0
37,12221,44,3,7,3,1,A11,A34,A43,A62,A75,0
53,3087,19,1,3,1,2,A14,A32,A45,A65,A74,0
18,11074,20,3,2,3,2,A14,A32,A49,A65,A72,0
38,7169,34,3,4,1,1,A13,A34,A410,A63,A72,0
59,19489,63,3,8,3,2,A14,A30,A45,A61,A71,0
1,5504,56,1,9,3,2,A14,A30,A45,A63,A74,1
68,14801,71,3,2,3,2,A11,A31,A43,A62,A74,0
44,8900,70,2,6,1,0,A12,A34,A44,A63,A74,1
47,8004,55,2,8,2,2,A11,A30,A410,A61,A75,0
35,4310,57,1,3,1,1,A12,A31,A47,A65,A72,0
60,6580,36,1,9,3,1,A11,A33,A42,A64,A75,1
52,7908,36,1,4,2,2,A13,A33,A45,A65,A72,0
8,4653,61,3,5,1,1,A11,A30,A40,A61,A73,1
41,11555,22,1,7,1,0,A14,A31,A49,A65,A71,1
3,18252,22,1,5,2,1,A14,A31,A410,A63,A73,1
69,4300,31,1,4,3,1,A14,A32,A45,A63,A71,1
14,1537,44,2,4,2,2,A13,A30,A48,A63,A71,0
26,1492,66,1,5,3,0,A11,A32,A410,A63,A74,1
70,5010,65,2,3,2,0,A12,A34,A47,A61,A75,1
58,893,53,2,9,1,1,A11,A31,A44,A62,A75,1
40,8505,74,1,2,1,1,A11,A32,A46,A63,A72,1
51,17241,57,1,7,1,2,A12,A31,A44,A65,A74,1
5,18065,52,3,4,3,2,A11,A34,A42,A61,A75,0
32,7317,38,1,8,3,0,A14,A32,A48,A61,A72,0
1,2565,22,1,7,2,2,A12,A34,A410,A64,A72,0
54,12594,72,1,8,3,0,A11,A31,A46,A63,A72,1
11,14379,41,1,4,3,0,A12,A31,A47,A65,A75,0
53,12110,74,1,2,2,1,A12,A33,A46,A62,A71,0
8,654,56,1,7,3,0,A13,A31,A46,A62,A74,0
25,10246,67,3,9,2,0,A12,A33,A47,A65,A74,0
40,9178,41,3,6,3,0,A12,A34,A47,A61,A72,1
32,6794,57,1,7,3,0,A13,A30,A45,A65,A72,0
28,10074,60,3,6,1,1,A13,A34,A43,A64,A72,0
3,2915,63,2,2,3,2,A14,A33,A44,A61,A72,1
62,16479,67,3,9,2,2,A14,A30,A45,A64,A72,1
27,1570,30,2,5,2,0,A12,A33,A410,A62,A72,0
45,19138,55,1,3,1,2,A13,A31,A48,A63,A74,0
25,15285,62,2,4,2,2,A12,A33,A44,A64,A72,0
61,16806,18,1,4,1,0,A12,A30,A48,A65,A71,0
44,10567,60,3,9,3,0,A11,A33,A48,A63,A73,1
46,8307,56,2,5,1,2,A12,A32,A47,A62,A75,0
14,19074,27,2,2,3,1,A13,A32,A49,A65,A75,0
8,7898,19,2,6,2,2,A11,A34,A45,A64,A74,0
48,12702,33,1,7,1,0,A11,A34,A40,A65,A75,0
14,3472,54,1,8,2,2,A13,A30,A44,A63,A72,1
65,18398,33,3,5,2,2,A14,A33,A410,A65,A71,1
7,11812,40,3,8,2,1,A13,A31,A42,A64,A74,0
49,14127,43,1,8,2,2,A11,A30,A48,A61,A74,0
55,1845,33,3,4,2,2,A13,A30,A43,A62,A71,0
13,18801,44,2,7,1,0,A13,A30,A46,A62,A72,0
56,8141,64,2,9,2,1,A14,A34,A45,A63,A74,0
56,15599,58,2,4,1,2,A12,A30,A45,A65,A71,0
15,13885,47,3,9,1,2,A13,A33,A44,A65,A72,0
57,9144,50,2,4,1,0,A12,A30,A40,A64,A71,1
58,2111,49,2,1,2,0,A13,A31,A42,A62,A72,1
35,18962,26,1,4,2,1,A13,A30,A44,A62,A75,0
16,11273,28,1,2,1,1,A14,A34,A41,A63,A71,1
8,18948,54,3,6,2,1,A13,A34,A410,A62,A72,1
45,6279,23,1,8,1,0,A14,A31,A41,A64,A73,0
40,9950,47,3,6,2,0,A13,A30,A43,A64,A75,1
54,7650,57,3,9,2,0,A11,A30,A46,A62,A74,0
14,17237,32,1,6,1,0,A11,A30,A40,A63,A71,0
59,13092,65,1,7,2,1,A14,A34,A48,A64,A72,0
53,14361,47,3,5,1,1,A13,A30,A40,A63,A74,0
27,10255,35,3,8,1,1,A11,A34,A47,A65,A74,1
47,1211,29,3,2,2,0,A13,A34,A45,A62,A74,0
6,14206,72,2,2,2,0,A14,A33,A40,A65,A74,0
55,11424,21,2,8,1,0,A13,A32,A46,A65,A72,0
44,13573,74,1,6,1,0,A12,A34,A41,A62,A72,0
18,16421,71,2,2,1,2,A14,A32,A40,A65,A73,0
16,18313,33,2,6,3,1,A14,A33,A47,A62,A73,1
12,6944,40,3,8,2,1,A12,A32,A41,A63,A72,0
20,11184,28,2,6,3,2,A13,A32,A48,A65,A72,0
45,3920,71,1,9,1,1,A11,A31,A45,A65,A73,0
64,2568,41,2,6,3,0,A14,A31,A40,A64,A72,0
59,7659,39,2,3,1,1,A14,A32,A410,A65,A71,0
22,5306,56,2,9,3,0,A11,A34,A47,A61,A71,0
47,7344,73,1,5,3,0,A13,A30,A46,A65,A71,0
29,12183,32,1,6,2,0,A11,A30,A410,A65,A71,0
45,3406,66,3,4,2,2,A13,A33,A40,A64,A74,0
9,11617,32,2,3,3,1,A12,A34,A47,A61,A71,0
24,4165,27,3,5,1,0,A11,A32,A41,A63,A73,1
15,12122,45,3,3,2,1,A14,A31,A47,A62,A74,1
36,9848,53,1,2,3,2,A11,A30,A48,A65,A73,0
13,15998,71,3,6,1,1,A14,A32,A44,A63,A75,0
44,8382,34,2,8,2,1,A12,A30,A44,A63,A75,0
71,5789,53,3,3,3,1,A13,A31,A46,A62,A72,0
36,14410,39,1,6,1,1,A14,A31,A40,A62,A74,0
61,8298,40,1,9,1,2,A11,A34,A44,A63,A71,1
40,3908,46,1,1,3,1,A12,A32,A40,A61,A75,0
27,18045,39,2,3,1,0,A14,A32,A410,A64,A74,1
1,18143,28,3,2,3,2,A11,A33,A47,A63,A71,0
34,14459,53,2,8,1,1,A12,A33,A47,A62,A75,0
68,4590,61,1,9,3,1,A11,A31,A40,A64,A72,0
21,11533,46,2,6,2,0,A13,A34,A41,A62,A73,1
33,15862,72,1,3,1,2,A14,A32,A46,A63,A72,1
7,14283,59,2,8,3,2,A11,A34,A46,A64,A75,0
65,11894,49,2,7,3,0,A12,A31,A48,A62,A73,0
3,3481,31,3,2,1,1,A13,A31,A42,A62,A75,0
51,8565,35,3,7,2,1,A11,A33,A41,A61,A75,1
54,4054,55,1,1,3,2,A14,A33,A49,A62,A71,0
59,13079,54,3,8,2,2,A12,A32,A47,A65,A74,0
6,19273,51,3,5,1,1,A12,A34,A410,A63,A73,0
29,8658,74,2,9,2,0,A13,A31,A46,A65,A72,0
17,1514,62,1,3,1,0,A11,A33,A42,A63,A73,0
60,14027,40,2,7,3,1,A13,A34,A410,A61,A74,0
22,13372,49,2,8,2,0,A12,A31,A42,A63,A74,0
24,14701,63,3,1,1,2,A14,A34,A46,A61,A74,1
51,10718,20,3,6,3,1,A12,A30,A410,A64,A71,0
50,4213,72,1,2,2,0,A11,A30,A44,A65,A75,0
11,18376,60,3,8,1,0,A12,A33,A48,A65,A72,0
56,8085,39,2,6,2,2,A14,A30,A49,A61,A72,1
71,4622,40,3,3,3,2,A14,A31,A46,A65,A72,1
42,10392,21,1,4,3,1,A13,A33,A40,A65,A73,0
39,17338,30,1,7,1,2,A12,A34,A40,A61,A71,0
69,17801,49,2,9,2,2,A11,A32,A45,A61,A71,1
48,4874,46,2,2,2,1,A14,A30,A44,A62,A72,0
57,989,57,3,9,3,0,A14,A30,A44,A65,A72,0
21,1484,57,1,6,2,2,A11,A33,A410,A65,A74,0
20,17844,72,2,2,2,1,A12,A31,A410,A64,A73,0
15,2282,62,3,8,2,2,A14,A30,A47,A65,A74,0
69,15459,72,3,4,1,2,A13,A34,A410,A61,A75,0
51,15042,27,3,8,3,0,A14,A31,A47,A63,A74,1
62,6483,30,2,7,1,2,A11,A30,A48,A62,A75,0
37,2369,62,2,7,3,2,A12,A30,A410,A61,A75,0
6,11996,73,3,7,1,2,A14,A34,A410,A63,A74,0
71,19528,34,3,2,1,0,A14,A30,A43,A65,A72,0
26,7338,55,2,8,1,2,A12,A31,A44,A61,A74,0
8,14050,19,1,2,2,1,A12,A32,A46,A65,A75,0
4,6202,34,3,3,3,1,A13,A32,A42,A64,A71,1
21,13527,61,1,7,1,0,A14,A30,A45,A64,A75,0
31,12360,43,1,7,2,0,A13,A33,A42,A62,A73,0
21,6532,72,2,7,1,0,A13,A31,A43,A63,A71,0
25,2325,55,2,4,2,2,A11,A32,A49,A61,A74,0
15,12054,54,1,5,1,0,A14,A33,A47,A62,A75,0
35,19994,22,2,7,3,1,A12,A32,A49,A65,A71,1
49,15833,42,1,8,3,1,A13,A33,A410,A61,A72,0
43,12970,26,1,3,1,2,A11,A30,A43,A61,A74,1
41,4270,45,2,6,1,2,A11,A33,A410,A65,A75,0
37,529,39,2,9,1,2,A14,A30,A43,A62,A73,0
57,9458,46,3,5,1,2,A11,A33,A46,A62,A72,1
42,16002,52,2,4,2,1,A11,A33,A42,A64,A73,1
47,9306,72,3,9,3,1,A14,A33,A42,A61,A71,1
61,9696,37,2,4,2,0,A13,A31,A410,A62,A73,0
14,2621,22,2,3,3,2,A11,A32,A40,A61,A75,0
68,3509,56,2,7,1,1,A13,A33,A46,A64,A75,0
53,8239,61,2,5,3,1,A13,A30,A410,A63,A73,0
34,4559,49,1,1,1,0,A13,A33,A43,A63,A71,0
24,11785,56,2,8,1,1,A12,A31,A46,A64,A75,0
20,3410,27,1,1,2,1,A14,A31,A41,A61,A75,0
69,15174,57,2,9,3,2,A14,A31,A44,A62,A73,1
30,18854,34,2,1,2,0,A13,A33,A46,A62,A73,0
7,12661,54,1,4,2,2,A11,A33,A48,A65,A71,0
36,11616,32,2,4,2,2,A12,A33,A49,A62,A72,0
38,13551,26,3,9,2,0,A12,A32,A43,A61,A74,0
52,18126,49,3,1,3,0,A14,A33,A45,A61,A74,1
15,17596,40,2,9,3,2,A12,A34,A42,A64,A74,0
46,13554,28,3,4,2,2,A13,A31,A41,A65,A73,1
23,14570,30,3,7,3,2,A13,A33,A49,A62,A75,0
12,9985,35,3,9,1,2,A14,A32,A410,A61,A75,0
44,19750,66,3,7,3,0,A14,A30,A41,A61,A72,1
15,14913,73,1,2,2,1,A12,A31,A44,A63,A75,0
49,12355,26,1,6,1,0,A11,A33,A42,A61,A73,0
21,6653,59,1,6,1,1,A12,A33,A41,A65,A71,0
15,6087,22,3,3,1,0,A14,A30,A41,A62,A71,0
14,9327,60,3,4,1,2,A13,A32,A42,A63,A74,0
42,7361,39,1,6,1,1,A13,A34,A40,A61,A74,0
15,11304,49,3,6,2,0,A11,A30,A410,A65,A71,1
63,14479,64,1,1,2,0,A11,A32,A47,A64,A74,1
68,1797,19,1,8,1,0,A12,A32,A48,A62,A74,0
27,15245,38,1,9,2,2,A13,A33,A40,A64,A72,1
53,857,45,3,2,3,0,A12,A33,A44,A65,A71,0
52,16800,69,1,4,2,0,A11,A31,A47,A64,A72,0
63,14933,41,2,6,3,2,A14,A33,A41,A62,A74,0
53,17124,41,1,2,2,1,A12,A33,A40,A65,A75,0
57,11296,31,1,7,3,1,A12,A32,A44,A61,A74,0
52,18710,54,2,6,3,2,A13,A33,A40,A64,A74,0
43,8615,44,3,8,1,1,A13,A33,A45,A63,A72,0
7,4360,41,1,7,2,0,A13,A33,A48,A64,A73,0
42,12943,23,2,1,1,0,A12,A34,A47,A65,A73,0
4,4947,43,3,5,3,1,A13,A34,A45,A63,A75,0
69,17021,71,2,6,2,1,A13,A31,A43,A65,A74,0
5,2467,32,1,7,2,1,A11,A30,A46,A65,A73,0
41,7079,46,2,4,1,2,A13,A32,A45,A63,A75,0
4,5349,53,3,9,2,1,A14,A31,A46,A65,A74,0
2,7667,27,1,1,2,2,A11,A32,A41,A63,A71,0
67,7966,45,2,3,2,1,A12,A30,A46,A61,A75,0
21,12849,68,3,2,3,2,A12,A30,A49,A65,A73,0
70,2519,26,3,2,1,2,A13,A31,A43,A61,A74,0
43,6674,38,1,1,3,0,A14,A34,A44,A62,A75,1
69,16189,27,1,3,1,1,A11,A34,A410,A64,A72,0
9,7592,21,1,5,3,0,A13,A34,A46,A61,A75,0
28,19733,71,1,6,3,0,A11,A33,A49,A64,A73,1
26,18076,21,2,8,3,2,A13,A33,A410,A63,A74,0
3,11005,23,3,4,3,2,A11,A31,A41,A62,A71,0
49,2855,43,1,1,1,2,A11,A33,A40,A63,A71,0
17,19390,57,1,9,2,2,A12,A32,A44,A65,A75,0
63,833,33,1,3,1,0,A11,A31,A49,A64,A72,0
55,3062,25,2,8,2,2,A14,A31,A40,A63,A71,1
23,15276,45,3,4,1,0,A12,A30,A45,A64,A72,0
34,2295,33,3,3,1,0,A13,A30,A41,A65,A75,0
69,15770,55,1,3,1,1,A13,A31,A41,A65,A74,1
15,753,66,3,4,1,1,A11,A34,A43,A64,A74,0
47,4157,18,2,4,3,2,A12,A30,A49,A62,A71,1
